Code,Name,Market
0155E0,해치텍,KOSDAQ
338100,NH프라임리츠,KOSPI
063160,종근당바이오,KOSPI
302430,이노메트리,KOSDAQ
110790,크리스에프앤씨,KOSDAQ
456570,아이엠지티,KONEX
217330,싸이토젠,KOSDAQ
095720,웅진씽크빅,KOSPI
250030,진코스텍,KONEX
049470,비트플래닛,KOSDAQ
337930,젝시믹스,KOSDAQ
347000,센코,KOSDAQ
096350,대창솔루션,KOSDAQ
120115,코오롱인더우,KOSPI
128660,피제이메탈,KOSDAQ
091590,남화토건,KOSDAQ
024830,세원물산,KOSDAQ
460940,피앤에스로보틱스,KOSDAQ
265560,영화테크,KOSDAQ
303360,프로티아,KOSDAQ
332370,아이디피,KOSDAQ
214330,금호에이치티,KOSPI
228340,동양파일,KOSDAQ
155660,DSR,KOSPI
136150,원일티엔아이,KOSDAQ
067370,선바이오,KOSDAQ
071090,하이스틸,KOSPI
0004V0,엔비알모션,KOSDAQ
054620,APS,KOSDAQ
104040,디에스엠,KOSDAQ
413390,엠오티,KOSDAQ
229500,노브메타파마,KONEX
277880,티에스아이,KOSDAQ
000230,일동홀딩스,KOSPI
000180,성창기업지주,KOSPI
061040,알에프텍,KOSDAQ
212710,아이에스티이,KOSDAQ
084670,동양고속,KOSPI
002720,국제약품,KOSPI
076610,해성옵틱스,KOSDAQ
031820,아이티센씨티에스,KOSPI
026150,특수건설,KOSDAQ
294140,레몬,KOSDAQ
214260,라파스,KOSDAQ
009770,삼정펄프,KOSPI
001560,제일연마,KOSPI
262260,에이프로,KOSDAQ
228670,레이,KOSDAQ
067570,엔브이에이치코리아,KOSDAQ
123010,MSDI,KOSDAQ
019540,일지테크,KOSDAQ
043610,KT지니뮤직,KOSDAQ
049550,잉크테크,KOSDAQ
067170,오텍,KOSDAQ
011150,CJ씨푸드,KOSPI
123420,위메이드플레이,KOSDAQ
002800,신신제약,KOSDAQ
153710,옵티팜,KOSDAQ
137080,나래나노텍,KOSDAQ
204840,지엘팜텍,KOSDAQ
032850,비트컴퓨터,KOSDAQ
065170,비엘팜텍,KOSDAQ
109860,동일금속,KOSDAQ
010280,아이티센엔텍,KOSDAQ
318160,셀바이오휴먼텍,KOSDAQ
004780,대륙제관,KOSDAQ
097800,윈팩,KOSDAQ
092040,아미코젠,KOSDAQ
048770,TPC로보틱스,KOSDAQ
019680,대교,KOSPI
417970,모델솔루션,KOSDAQ
079980,휴비스,KOSPI
010660,화천기계,KOSPI
451220,아이엠티,KOSDAQ
006140,피제이전자,KOSDAQ
111710,남화산업,KOSDAQ
0218L0,네오뷰,KOSDAQ
100030,인지소프트,KOSDAQ
456070,이엔셀,KOSDAQ
085310,엔케이,KOSPI
0156T0,에이치엘지노믹스,KOSDAQ
222110,팬젠,KOSDAQ
014970,삼륭물산,KOSDAQ
100220,비상교육,KOSPI
058730,다스코,KOSPI
014990,인디에프,KOSPI
008370,원풍,KOSDAQ
033130,디지틀조선,KOSDAQ
950220,네오이뮨텍,KOSDAQ
067920,이글루,KOSDAQ
043650,국순당,KOSDAQ
096250,와이즈넛,KOSDAQ
041460,한국전자인증,KOSDAQ
205470,휴마시스,KOSDAQ
004720,팜젠사이언스,KOSPI
004440,삼일씨엔에스,KOSPI
007280,한국특강,KOSPI
214680,디알텍,KOSDAQ
241790,티이엠씨씨엔에스,KOSDAQ
382480,지아이텍,KOSDAQ
393210,토마토시스템,KOSDAQ
424960,스마트레이더시스템,KOSDAQ
081150,티플랙스,KOSDAQ
002700,신일전자,KOSPI
010040,한국내화,KOSPI
122350,삼기,KOSDAQ
001840,이화공영,KOSDAQ
009200,무림페이퍼,KOSPI
056360,코위버,KOSDAQ
064240,홈캐스트,KOSDAQ
294090,이오플로우,KOSDAQ
036000,예림당,KOSDAQ
082210,옵트론텍,KOSDAQ
210980,SK디앤디,KOSPI
016090,대현,KOSPI
155650,와이엠씨,KOSDAQ
460870,에스엠씨지,KOSDAQ
089790,제이티,KOSDAQ
291230,컴투스엔,KOSDAQ
214270,FSN,KOSDAQ
005670,푸드웰,KOSDAQ
054300,팬스타엔터프라이즈,KOSDAQ
018500,동원모빌리티,KOSPI
005870,휴니드,KOSPI
004450,삼화왕관,KOSPI
066670,디티씨,KOSDAQ
039610,화성밸브,KOSDAQ
068290,삼성출판사,KOSPI
017370,우신시스템,KOSPI
094850,참좋은여행,KOSDAQ
010240,흥국,KOSDAQ
095270,웨이브일렉트로,KOSDAQ
241690,유니테크노,KOSDAQ
039420,케이엘넷,KOSDAQ
203400,에이비온,KOSDAQ
352910,오비고,KOSDAQ
290660,다이나믹솔루션,KOSDAQ
089850,유비벨록스,KOSDAQ
347860,알체라,KOSDAQ
463020,뉴엔AI,KOSDAQ
072130,유엔젤,KOSPI
208370,셀바스헬스케어,KOSDAQ
900300,오가닉티코스메틱,KOSDAQ
216050,인크로스,KOSDAQ
950200,소마젠,KOSDAQ
331740,아우토크립트,KOSDAQ
016250,SGC E&C,KOSDAQ
002760,보락,KOSPI
010470,오리콤,KOSDAQ
457600,벡트,KOSDAQ
036090,위지트,KOSDAQ
221800,지구홀딩스,KOSDAQ
049480,오픈베이스,KOSDAQ
065530,와이어블,KOSDAQ
014470,부방,KOSDAQ
126880,제이엔케이글로벌,KOSDAQ
037440,희림,KOSDAQ
050960,수산아이앤티,KOSDAQ
003925,남양유업우,KOSPI
045340,토탈소프트,KOSDAQ
0220WL,한화머시너리앤서비스홀딩스3우B,KOSPI
365660,레몬헬스케어,KOSDAQ
033320,제이씨현시스템,KOSDAQ
187420,HLB제넥스,KOSDAQ
053620,태양,KOSDAQ
191420,테고사이언스,KOSDAQ
111110,호전실업,KOSPI
033310,엠투엔,KOSDAQ
000220,유유제약,KOSPI
099520,DGI,KOSDAQ
127710,아시아경제,KOSDAQ
372910,한컴라이프케어,KOSPI
273640,와이엠텍,KOSDAQ
225190,LK삼양,KOSDAQ
109670,씨싸이트,KOSDAQ
003310,대주산업,KOSDAQ
039020,이건홀딩스,KOSDAQ
175140,아고스,KOSDAQ
060310,3S,KOSDAQ
480370,씨케이솔루션,KOSPI
238090,앤디포스,KOSDAQ
251630,브이원텍,KOSDAQ
036120,서울평가정보,KOSDAQ
006890,태경케미컬,KOSPI
001465,BYC우,KOSPI
059270,해성에어로보틱스,KOSDAQ
263690,디알젬,KOSDAQ
315640,딥노이드,KOSDAQ
37550K,DL이앤씨우,KOSPI
075180,새론오토모티브,KOSPI
448710,코츠테크놀로지,KOSDAQ
299170,더블유에스아이,KOSDAQ
025550,한국선재,KOSDAQ
396690,미래에셋글로벌리츠,KOSPI
291650,츌립앤사이언스,KOSDAQ
192250,케이사인,KOSDAQ
215360,우리산업,KOSDAQ
053160,프리엠스,KOSDAQ
053050,지에스이,KOSDAQ
000725,현대건설우,KOSPI
007815,코리아써우,KOSPI
007370,진양제약,KOSDAQ
288180,케이피항공산업,KOSDAQ
003780,진양산업,KOSPI
317530,에피소드컴퍼니,KOSDAQ
340930,성원에너텍,KOSDAQ
020760,일진디스플,KOSPI
129260,인터지스,KOSPI
090080,평화산업,KOSPI
333620,엔시스,KOSDAQ
088280,쏘닉스,KOSDAQ
217480,에스디생명공학,KOSDAQ
025530,SJM홀딩스,KOSPI
036670,삼양케이씨아이,KOSDAQ
001550,조비,KOSPI
003475,유안타증권우,KOSPI
002630,오리엔트바이오,KOSPI
054930,유신,KOSDAQ
443250,레뷰코퍼레이션,KOSDAQ
378850,화승알앤에이,KOSPI
092440,기신정기,KOSPI
109080,옵티시스,KOSDAQ
420570,제이투케이바이오,KOSDAQ
006980,우성,KOSPI
040610,SG&G,KOSDAQ
104540,코렌텍,KOSDAQ
28513K,SK케미칼우,KOSPI
435570,에르코스,KOSDAQ
263600,덕우전자,KOSDAQ
340810,시선AI,KOSDAQ
024910,경창산업,KOSDAQ
061250,화일약품,KOSDAQ
459100,위츠,KOSDAQ
024950,삼천리자전거,KOSDAQ
002410,범양건영,KOSPI
064800,포니링크,KOSDAQ
170790,파이오링크,KOSDAQ
391710,코닉오토메이션,KOSDAQ
348080,큐라티스,KOSDAQ
011390,부산산업,KOSPI
261520,이지스,KOSDAQ
081180,쎄크,KOSDAQ
053270,구영테크,KOSDAQ
003465,유화증권우,KOSPI
35320K,대덕전자1우,KOSPI
123700,SJM,KOSPI
043710,코스리거글로벌,KOSDAQ
104620,노랑풍선,KOSDAQ
408470,한패스,KOSDAQ
317850,대모,KOSDAQ
246690,TS인베스트먼트,KOSDAQ
348150,고바이오랩,KOSDAQ
023810,인팩,KOSPI
094940,푸른로보틱스,KOSDAQ
179530,애드바이오텍,KOSDAQ
370090,퓨런티어,KOSDAQ
314140,알피바이오,KOSDAQ
027050,코리아나,KOSDAQ
006125,SK디스커버리우,KOSPI
070300,퀀텀레일,KOSDAQ
419080,엔젯,KOSDAQ
011230,삼화전자,KOSPI
015710,코콤,KOSDAQ
021050,서원,KOSPI
012690,모나리자,KOSPI
347740,피엔케이피부임상연구센타,KOSDAQ
088910,동우팜투테이블,KOSDAQ
464490,쿼드메디슨,KOSDAQ
010770,평화홀딩스,KOSPI
452400,이닉스,KOSDAQ
105760,포스뱅크,KOSDAQ
039240,경남스틸,KOSDAQ
004830,덕성,KOSPI
459550,알트,KOSDAQ
019990,에너토크,KOSDAQ
453860,에이에스텍,KOSDAQ
033230,인성정보,KOSDAQ
005305,롯데칠성우,KOSPI
424980,마이크로투나노,KOSDAQ
393970,대진첨단소재,KOSDAQ
256630,포인트엔지니어링,KOSDAQ
376290,씨유테크,KOSDAQ
046210,HLB파나진,KOSDAQ
006880,신송홀딩스,KOSPI
179900,유티아이,KOSDAQ
007460,에이프로젠,KOSPI
163280,에어레인,KOSDAQ
317830,에스피시스템스,KOSDAQ
060560,HC홈센타,KOSDAQ
001620,케이비아이동국실업,KOSPI
000950,전방,KOSPI
009320,아진전자부품,KOSPI
011300,우성머티리얼스,KOSPI
101140,인바이오젠,KOSPI
063440,SM Life Design,KOSDAQ
071670,에이테크솔루션,KOSDAQ
059100,아이컴포넌트,KOSDAQ
340360,다보링크,KOSDAQ
046940,우원개발,KOSDAQ
463480,모티브링크,KOSDAQ
044340,위닉스,KOSDAQ
092300,현우산업,KOSDAQ
011000,진원생명과학,KOSPI
311690,CJ 바이오사이언스,KOSDAQ
122310,제노레이,KOSDAQ
232830,아이티센피엔에스,KOSDAQ
0013V0,삼진식품,KOSDAQ
199550,레이저옵텍,KOSDAQ
355690,에이텀,KOSDAQ
042110,에스씨디,KOSDAQ
189860,서전기전,KOSDAQ
219550,디와이디,KOSDAQ
004410,서울식품,KOSPI
361570,알비더블유,KOSDAQ
002920,유성기업,KOSPI
038010,제일테크노스,KOSDAQ
418250,시큐레터,KOSDAQ
217500,러셀,KOSDAQ
002140,고려산업,KOSPI
178780,일월지엠엘,KOSDAQ
033170,시그네틱스,KOSDAQ
321260,프로이천,KOSDAQ
189980,흥국에프엔비,KOSDAQ
382150,온코크로스,KOSDAQ
004920,씨아이테크,KOSPI
440290,HB인베스트먼트,KOSDAQ
023440,제이스코홀딩스,KOSDAQ
270520,앱튼,KOSDAQ
007110,일신석재,KOSPI
092780,DYP,KOSPI
145170,노브랜드,KOSDAQ
150900,파수AI,KOSDAQ
277070,린드먼아시아,KOSDAQ
014190,원익큐브,KOSDAQ
053450,세코닉스,KOSDAQ
069460,대호에이엘,KOSPI
357250,미래에셋맵스리츠,KOSPI
041650,상신브레이크,KOSPI
384470,코어라인소프트,KOSDAQ
000910,유니온,KOSPI
229000,젠큐릭스,KOSDAQ
073110,엘엠에스,KOSDAQ
051390,YW,KOSDAQ
131400,이브이첨단소재,KOSDAQ
321820,아티스트컴퍼니,KOSDAQ
198080,캐프,KOSDAQ
471820,셀로맥스사이언스,KOSDAQ
084870,TBH글로벌,KOSPI
072470,우리산업홀딩스,KOSDAQ
005030,부산주공,KOSPI
083550,케이엠,KOSDAQ
053980,오상자이엘,KOSDAQ
004540,깨끗한나라,KOSPI
072990,에이치시티,KOSDAQ
074610,이엔플러스,KOSPI
004910,조광페인트,KOSPI
143540,영우디에스피,KOSDAQ
094970,제이엠티,KOSDAQ
162120,루켄테크놀러지스,KONEX
050120,ES큐브,KOSDAQ
033340,좋은사람들,KOSDAQ
476040,오가노이드사이언스,KOSDAQ
260930,씨티케이,KOSDAQ
042040,케이피엠테크,KOSDAQ
037950,엘컴텍,KOSDAQ
003080,SB성보,KOSPI
208860,다산디엠씨,KOSDAQ
068330,일신바이오,KOSDAQ
066130,하츠,KOSDAQ
288330,파라택시스코리아,KOSDAQ
317690,퀀타매트릭스,KOSDAQ
065130,탑엔지니어링,KOSDAQ
222420,쎄노텍,KOSDAQ
900340,윙입푸드,KOSDAQ
114450,그린생명과학,KOSDAQ
0010V0,제이피아이헬스케어,KOSDAQ
466410,사이냅소프트,KOSDAQ
082850,우리바이오,KOSDAQ
052790,액토즈소프트,KOSDAQ
258610,케일럼,KOSDAQ
278650,HLB바이오스텝,KOSDAQ
099410,동방선기,KOSDAQ
900250,크리스탈신소재,KOSDAQ
413640,비아이매트릭스,KOSDAQ
022220,티케이지애강,KOSDAQ
084650,랩지노믹스,KOSDAQ
005320,온타이드,KOSPI
224110,에이텍모빌리티,KOSDAQ
317870,엔바이오니아,KOSDAQ
373160,데이원컴퍼니,KOSDAQ
479960,위너스일렉,KOSDAQ
009835,한화솔루션우,KOSPI
286750,나노실리칸첨단소재,KOSDAQ
004060,SG세계물산,KOSPI
014910,성문전자,KOSPI
263020,디케이앤디,KOSDAQ
007680,대원,KOSDAQ
009190,대양금속,KOSPI
008420,문배철강,KOSPI
023350,한국종합기술,KOSPI
307280,원바이오젠,KOSDAQ
481850,신한글로벌액티브리츠,KOSPI
140520,대창스틸,KOSDAQ
129890,앱코,KOSDAQ
238120,얼라인드,KOSDAQ
263700,케어랩스,KOSDAQ
373200,엑스플러스,KOSDAQ
027830,대성창투,KOSDAQ
000215,DL우,KOSPI
112190,KC산업,KONEX
227950,엔투텍,KOSDAQ
290670,대보마그네틱,KOSDAQ
026940,부국철강,KOSPI
017180,명문제약,KOSPI
032960,동일기연,KOSDAQ
159580,제로투세븐,KOSDAQ
019490,엑시큐어하이트론,KOSPI
256150,한독크린텍,KOSDAQ
452200,민테크,KOSDAQ
056700,신화인터텍,KOSDAQ
190650,코리아에셋투자증권,KOSDAQ
446070,유니드비티플러스,KOSPI
261200,덴티스,KOSDAQ
086060,진바이오텍,KOSDAQ
189690,포시에스,KOSDAQ
011330,유니켐,KOSPI
199480,뱅크웨어글로벌,KOSDAQ
196300,HLB펩,KOSDAQ
066900,디에이피,KOSDAQ
263810,상신전자,KOSDAQ
122830,원포유,KONEX
002290,삼일기업공사,KOSDAQ
136410,아셈스,KOSDAQ
017040,광명전기,KOSPI
047400,유니온머티리얼,KOSPI
450330,하스,KOSDAQ
037230,한국팩키지,KOSDAQ
465480,인스피언,KOSDAQ
191600,블루탑,KONEX
008870,금비,KOSPI
007530,와이엠,KOSDAQ
184230,SGA솔루션즈,KOSDAQ
180060,탑선,KONEX
064090,인크레더블버즈,KOSDAQ
049830,승일,KOSDAQ
011420,갤럭시아에스엠,KOSPI
065440,이루온,KOSDAQ
009810,MDS스피어,KOSPI
461030,아이엠비디엑스,KOSDAQ
460470,아이빔테크놀로지,KOSDAQ
446440,에피바이오텍,KONEX
218150,미래생명자원,KOSDAQ
203450,유니온바이오메트릭스,KOSDAQ
002870,신풍,KOSPI
100660,서암기계공업,KOSDAQ
234100,폴라리스세원,KOSDAQ
200580,메디쎄이,KONEX
221840,하이즈항공,KOSDAQ
044960,이글벳,KOSDAQ
053950,경남제약,KOSDAQ
221980,케이디켐,KOSDAQ
025880,케이씨피드,KOSDAQ
023960,에쓰씨엔지니어링,KOSPI
263770,유에스티,KOSDAQ
226340,본느,KOSDAQ
360350,코셈,KOSDAQ
215380,콜마바이오텍,KOSDAQ
046310,백금T&A,KOSDAQ
145270,케이탑리츠,KOSPI
042940,상지건설,KOSDAQ
250000,보라티알,KOSDAQ
273060,와이즈버즈,KOSDAQ
050860,아세아텍,KOSDAQ
352700,씨앤투스,KOSDAQ
052220,iMBC,KOSDAQ
037370,EG,KOSDAQ
101240,씨큐브,KOSDAQ
134790,시디즈,KOSPI
027740,마니커,KOSPI
296160,프로젠,KONEX
019770,서연탑메탈,KOSDAQ
122690,서진오토모티브,KOSDAQ
026040,제이에스티나,KOSDAQ
081580,성우전자,KOSDAQ
038070,서린바이오,KOSDAQ
219420,링크제니시스,KOSDAQ
097870,효성오앤비,KOSDAQ
208710,포톤,KOSDAQ
171010,램테크놀러지,KOSDAQ
133820,화인베스틸,KOSPI
035460,기산텔레콤,KOSDAQ
046390,삼화네트웍스,KOSDAQ
043910,자연과환경,KOSDAQ
051490,나라엠앤디,KOSDAQ
123570,이엠넷,KOSDAQ
065500,오리엔트정공,KOSDAQ
121890,에스디시스템,KOSDAQ
060540,에스에이티,KOSDAQ
049800,우진플라임,KOSPI
153460,네이블,KOSDAQ
284620,카이노스메드,KOSDAQ
066360,체리부로,KOSDAQ
318410,비비씨,KOSDAQ
060850,영림원소프트랩,KOSDAQ
057540,옴니시스템,KOSDAQ
086040,바이오톡스텍,KOSDAQ
363250,진시스템,KOSDAQ
068940,셀피글로벌,KOSDAQ
000890,보해양조,KOSPI
387570,파인메딕스,KOSDAQ
239890,피엔에이치테크,KOSDAQ
045060,오공,KOSDAQ
263050,유틸렉스,KOSDAQ
012280,영화금속,KOSPI
196450,코아시아씨엠,KOSDAQ
014570,고려제약,KOSDAQ
397810,애드포러스,KOSDAQ
024120,KB오토시스,KOSDAQ
260660,알리코제약,KOSDAQ
039290,인포뱅크,KOSDAQ
075130,플랜티넷,KOSDAQ
186230,그린플러스,KOSDAQ
177900,쓰리에이로직스,KOSDAQ
258790,소프트캠프,KOSDAQ
045510,정원엔시스,KOSDAQ
009140,케이아이이,KOSPI
452300,캡스톤파트너스,KOSDAQ
332290,누보,KOSDAQ
000760,이화산업,KOSPI
010640,진양폴리,KOSPI
204020,그리티,KOSDAQ
106240,파인테크닉스,KOSDAQ
434480,모니터랩,KOSDAQ
900270,헝셩그룹,KOSDAQ
051630,진양화학,KOSPI
013000,세우글로벌,KOSPI
469750,아이비젼웍스,KOSDAQ
406820,뷰티스킨,KOSDAQ
057030,YBM넷,KOSDAQ
290090,트윔,KOSDAQ
432430,와이랩,KOSDAQ
004365,세방우,KOSPI
290120,DH오토리드,KOSDAQ
446840,지슨,KOSDAQ
005820,원림,KOSPI
215090,솔디펜스,KOSDAQ
143210,핸즈코퍼레이션,KOSPI
052600,한네트,KOSDAQ
016600,큐캐피탈,KOSDAQ
008250,이건산업,KOSPI
012160,영흥,KOSPI
220180,폴라리스AI핸디,KOSDAQ
207760,미스터블루,KOSDAQ
038060,루멘스바이오스,KOSDAQ
310870,디와이씨,KOSDAQ
131090,시큐브,KOSDAQ
006920,모헨즈,KOSDAQ
417860,오브젠,KOSDAQ
080520,오디텍,KOSDAQ
335810,프리시젼바이오,KOSDAQ
495810,유비씨,KONEX
270870,뉴트리,KOSDAQ
064520,테크엘,KOSDAQ
009460,한창제지,KOSPI
431190,케이쓰리아이,KOSDAQ
068050,팬엔터테인먼트,KOSDAQ
065950,웰크론,KOSDAQ
0203K0,송우인포텍,KONEX
153490,우리이앤엘하루틴,KOSDAQ
087600,픽셀플러스,KOSDAQ
109820,진매트릭스,KOSDAQ
296640,이노에이엑스,KOSDAQ
408900,스튜디오미르,KOSDAQ
090370,메타랩스,KOSPI
002880,디와이에이,KOSPI
021650,한국큐빅,KOSDAQ
430690,한싹,KOSDAQ
089140,넥스턴앤롤코리아,KOSDAQ
476080,M83,KOSDAQ
200780,비씨월드제약,KOSDAQ
006370,대구백화점,KOSPI
031510,오스템,KOSDAQ
133750,메가엠디,KOSDAQ
104200,NHN벅스,KOSDAQ
025440,DH오토웨어,KOSDAQ
318020,포인트모바일,KOSDAQ
271830,팸텍,KOSDAQ
010400,우진아이엔에스,KOSPI
043340,에쎈테크,KOSDAQ
099220,SDN,KOSDAQ
033830,티비씨,KOSDAQ
159910,에코글로우,KOSDAQ
072770,멤레이비티,KOSDAQ
050110,캠시스,KOSDAQ
090410,덕신이피씨,KOSDAQ
064480,브리지텍,KOSDAQ
054780,키이스트,KOSDAQ
032790,엠젠솔루션,KOSDAQ
001070,대한방직,KOSPI
226330,신테카바이오,KOSDAQ
337840,유엑스엔,KONEX
148930,에이치와이티씨,KOSDAQ
258830,세종메디칼,KOSDAQ
368970,오에스피,KOSDAQ
197140,디지캡,KOSDAQ
099390,브레인즈컴퍼니,KOSDAQ
012620,원일특강,KOSDAQ
127980,화인써키트,KOSDAQ
263920,휴엠앤씨,KOSDAQ
038950,파인디지털,KOSDAQ
003535,한화투자증권우,KOSPI
037330,인지디스플레,KOSDAQ
369370,블리츠웨이엔터테인먼트,KOSDAQ
419120,산돌,KOSDAQ
173940,에프엔씨엔터,KOSDAQ
093380,풍강,KOSDAQ
014130,한익스프레스,KOSPI
376980,원티드랩,KOSDAQ
188260,세니젠,KOSDAQ
020180,대신정보통신,KOSDAQ
025750,한솔홈데코,KOSPI
300120,라온피플,KOSDAQ
462310,뉴키즈온,KOSDAQ
024070,WISCOM,KOSPI
356890,싸이버원,KOSDAQ
088790,진도,KOSPI
097780,에코볼트,KOSDAQ
246250,에스엘에스바이오,KOSDAQ
444530,심플랫폼,KOSDAQ
038620,위즈코프,KOSDAQ
464280,티디에스팜,KOSDAQ
036420,콘텐트리중앙,KOSPI
388610,지에프씨생명과학,KOSDAQ
075970,동국알앤에스,KOSDAQ
169330,엠브레인,KOSDAQ
049120,파인디앤씨,KOSDAQ
073540,에프알텍,KOSDAQ
311390,네오크레마,KOSDAQ
317240,TS트릴리온,KOSDAQ
290560,파라택시스이더리움,KOSDAQ
071850,캐스텍코리아,KOSDAQ
462980,아이지넷,KOSDAQ
079170,한창산업,KOSDAQ
308170,씨티알모빌리티,KOSPI
025890,한국주강,KOSPI
237820,플레이디,KOSDAQ
070590,인티큐브,KOSDAQ
078590,휴림에이텍,KOSDAQ
377030,비트맥스,KOSDAQ
038870,에코심플렉스,KOSDAQ
088340,유라클,KOSDAQ
006570,대림통상,KOSPI
336060,웨이버스,KOSDAQ
091340,S&K폴리텍,KOSDAQ
160550,NEW,KOSDAQ
033540,파라텍,KOSDAQ
351330,이삭엔지니어링,KOSDAQ
002360,SH에너지화학,KOSPI
236810,엔비티,KOSDAQ
452160,제이엔비,KOSDAQ
069640,한세엠케이,KOSPI
288620,에스프리즘,KOSDAQ
031310,아이즈비전,KOSDAQ
227420,도부,KONEX
239610,에이치엘사이언스,KOSDAQ
002690,동일제강,KOSPI
045300,성우테크론,KOSDAQ
006740,블루산업개발,KOSPI
262840,아이퀘스트,KOSDAQ
187270,신화콘텍,KOSDAQ
128540,에코캡,KOSDAQ
069920,엑시온그룹,KOSDAQ
008470,부스타,KOSDAQ
057680,티사이언티픽,KOSDAQ
333050,이노테나,KOSDAQ
0010F0,보원케미칼,KOSDAQ
297570,아틀라스링크,KOSDAQ
139670,키네마스터,KOSDAQ
003680,한성기업,KOSPI
043220,티에스넥스젠,KOSDAQ
450520,인스웨이브,KOSDAQ
007770,한일화학,KOSDAQ
119500,포메탈,KOSDAQ
118000,메타케어,KOSPI
109960,앱토크롬,KOSDAQ
068100,케이웨더,KOSDAQ
254120,자비스,KOSDAQ
193250,링크드,KOSDAQ
089150,케이씨티,KOSDAQ
364950,에이아이코리아,KOSDAQ
080530,코디,KOSDAQ
007120,미래아이앤지,KOSPI
096630,에스코넥,KOSDAQ
407400,꿈비,KOSDAQ
225220,제놀루션,KOSDAQ
019175,신풍제약우,KOSPI
464580,닷밀,KOSDAQ
311060,엘에이티,KONEX
318010,팜스빌,KOSDAQ
367000,플래티어,KOSDAQ
048470,대동스틸,KOSDAQ
191410,육일씨엔에쓰,KOSDAQ
013720,청보,KOSDAQ
215790,이노인스트루먼트,KOSDAQ
091970,LSK아이로봇,KOSDAQ
066910,손오공,KOSDAQ
195500,마니커에프앤지,KOSDAQ
016920,카스,KOSDAQ
067010,이씨에스,KOSDAQ
114630,폴라리스우노,KOSDAQ
101670,하이드로리튬,KOSDAQ
373170,엠아이큐브솔루션,KOSDAQ
348030,모비릭스,KOSDAQ
115480,씨유메디칼,KOSDAQ
123840,뉴온,KOSDAQ
148250,알엔투테크놀로지,KOSDAQ
079000,와토스코리아,KOSDAQ
140430,카티스,KOSDAQ
017000,신원종합개발,KOSDAQ
130500,GH신소재,KOSDAQ
322780,코퍼스코리아,KOSDAQ
357430,마스턴프리미어리츠,KOSPI
900310,컬러레이,KOSDAQ
083660,CSA 코스믹,KOSDAQ
290270,휴네시온,KOSDAQ
198940,한주라이트메탈,KOSDAQ
032750,삼진,KOSDAQ
359090,씨엔알리서치,KOSDAQ
033250,체시스,KOSPI
096690,에이루트,KOSDAQ
003060,에이프로젠바이오로직스,KOSPI
131220,대한과학,KOSDAQ
900070,글로벌에스엠,KOSDAQ
005110,한창,KOSPI
138070,신진에스엠,KOSDAQ
027040,서울전자통신,KOSDAQ
006345,대원전선우,KOSPI
363260,모비데이즈,KOSDAQ
278990,EMB,KONEX
376180,피코그램,KOSDAQ
043200,파루,KOSDAQ
047080,한빛소프트,KOSDAQ
019570,GMI벤처,KOSDAQ
069410,엔텔스,KOSDAQ
053290,NE능률,KOSDAQ
073570,리튬포어스,KOSDAQ
105550,엣지파운드리,KOSDAQ
103840,우양,KOSDAQ
004270,남성,KOSPI
134060,이퓨쳐,KOSDAQ
071950,코아스,KOSPI
001810,무림SP,KOSDAQ
458350,에스팀,KOSDAQ
016670,디모아,KOSDAQ
238490,힘스,KOSDAQ
069140,누리플랜,KOSDAQ
002355,넥센타이어1우B,KOSPI
403360,라피치,KONEX
033050,제이엠아이,KOSDAQ
076080,웰크론한텍,KOSDAQ
001380,SG글로벌,KOSPI
328380,솔트웨어,KOSDAQ
200350,아티스트스튜디오,KOSDAQ
052300,오션인더블유,KOSDAQ
044780,에이치케이,KOSDAQ
101400,엔시트론,KOSDAQ
146060,율촌,KOSDAQ
023150,MH에탄올,KOSPI
33637K,솔루스첨단소재1우,KOSPI
054090,삼진엘앤디,KOSDAQ
351870,차이커뮤니케이션,KOSDAQ
389680,유디엠텍,KOSDAQ
101680,한국정밀기계,KOSDAQ
060380,동양에스텍,KOSDAQ
290520,신도기연,KOSDAQ
123750,알톤,KOSDAQ
355390,크라우드웍스,KOSDAQ
021880,메이슨캐피탈,KOSDAQ
090150,아이윈,KOSDAQ
083640,인콘,KOSDAQ
368600,아이씨에이치,KOSDAQ
003495,대한항공우,KOSPI
206400,베노티앤알,KOSDAQ
206950,볼빅,KONEX
475660,에스켐,KOSDAQ
354390,바스칸바이오제약,KONEX
415380,스튜디오삼익,KOSDAQ
398120,에스지헬스케어,KOSDAQ
131180,딜리,KOSDAQ
223310,사토시홀딩스,KOSDAQ
054940,엑사이엔씨,KOSDAQ
115530,씨엔플러스,KOSDAQ
177830,파버나인,KOSDAQ
039740,한국정보공학,KOSDAQ
318000,KBG,KOSDAQ
060230,제이케이시냅스,KOSDAQ
267790,배럴,KOSDAQ
006490,프리티,KOSPI
405920,나라셀라,KOSDAQ
058110,멕아이씨에스,KOSDAQ
462510,라메디텍,KOSDAQ
115160,휴맥스,KOSDAQ
208350,지란지교시큐리티,KOSDAQ
038880,아이에이,KOSDAQ
023770,플레이위드,KOSDAQ
035200,프럼파스트,KOSDAQ
148780,비큐AI,KOSDAQ
222980,한국맥널티,KOSDAQ
020400,대동금속,KOSDAQ
378800,샤페론,KOSDAQ
365590,하이딥,KOSDAQ
298060,풍전약품,KOSDAQ
206560,덱스터,KOSDAQ
016100,리더스코스메틱,KOSDAQ
352940,인바이오,KOSDAQ
